Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh85046798,face perception,2003,1.907205018913949e-10,4.508276807424494e-10,1.2642928949128476e-09,1.32725988632216e-09,1.56763268735086e-09,2.5539270291839523e-09,3.0337060324165624e-09,3.729127765016754e-09,4.214650259249624e-09,4.28787777209275e-09,5.0283048835808586e-09,5.455626572527438e-09,6.5050255008969335e-09,8.19747228480597e-09,8.747046416544635e-09,1.1565454967729255e-08,1.3798894203367486e-08,1.4723587831583229e-08,1.5671487775636188e-08,1.5988382473123127e-08,1.551593627885373e-08,1.642625331489083e-08,1.472009897406685e-08,1.3638293452911121e-08,1.4819442350845678e-08,1.6890804139286468e-08,1.7224795682042286e-08,1.9456702009455566e-08,2.3741633131679762e-08,2.6499784370827484e-08,3.0634858959123686e-08,3.2761745317129646e-08,3.699243662829857e-08,4.164533563882513e-08,4.3894464741032046e-08,4.307921958988342e-08,4.921797458627895e-08,5.191954664063699e-08,6.67130600226892e-08,6.900999887411124e-08,7.423535589222232e-08,7.567906210830572e-08,8.082109313546836e-08,8.071733213964117e-08,8.060727902024582e-08,6.726103720021217e-08,6.185932458927354e-08,5.750040043874434e-08,5.8302220903860837e-08,5.388942084585957e-08
sh85047091,fanaticism,2002,9.75150360968749e-07,9.345806094601673e-07,8.938173303926766e-07,8.562308637204736e-07,7.805120391177795e-07,7.358344608974262e-07,6.957353466005369e-07,6.74698547448667e-07,6.546348800555037e-07,6.477925514985851e-07,6.578689891530947e-07,6.612679085217708e-07,6.64109929042478e-07,6.738412787328309e-07,6.776112829226126e-07,6.82517637865968e-07,6.899952551254831e-07,6.90985106042985e-07,6.897644415479069e-07,6.865172438427372e-07,6.881070757834364e-07,6.875090757985887e-07,6.914056799886945e-07,6.964071439380382e-07,6.968050161122334e-07,7.057357804228503e-07,7.125412163727441e-07,7.208647245371997e-07,7.362972255112573e-07,7.65884757917517e-07,7.977077090875632e-07,8.415450118059599e-07,8.770323821498592e-07,9.246081490622243e-07,9.656740438332423e-07,1.0108930849038467e-06,1.0353582725549016e-06,1.0436768003351963e-06,1.0213494157665172e-06,9.956194347001244e-07,9.746997280545805e-07,9.42239233745221e-07,9.160972156394196e-07,8.90785578893026e-07,8.832190976910166e-07,9.129841086152691e-07,9.556845890445833e-07,9.63831675123682e-07,9.885051714585148e-07,1.0034517915020677e-06
sh85047791,feng shui,2000,4.4535731560935155e-09,4.219011340289569e-09,4.694207818752479e-09,4.361476096947925e-09,4.618947253446201e-09,4.995932020262257e-09,4.8598953745244385e-09,4.50053021288802e-09,4.994308865774456e-09,4.8964734504100955e-09,1.193865937806111e-08,1.6413449530568366e-08,1.778008936163216e-08,1.8889242424677662e-08,2.558991562748303e-08,2.8185719124238347e-08,3.314079852361127e-08,3.185586180904206e-08,3.7176642952104136e-08,4.248689952734181e-08,4.9249417190751407e-08,5.213325363718055e-08,6.506005405496855e-08,1.0729234510316916e-07,1.511487677315864e-07,1.92807531624456e-07,2.638621047193082e-07,3.4376898450590364e-07,4.04799852866955e-07,4.7410807260771834e-07,4.843169549989534e-07,5.121479178546837e-07,5.148563079938289e-07,4.82956228707389e-07,4.496739055321568e-07,4.48545043782048e-07,4.1774582509868097e-07,4.2506703295887493e-07,4.2260598869763614e-07,4.19414881454107e-07,4.233663312127759e-07,4.123474068822614e-07,3.946575903420894e-07,3.793252834100829e-07,3.5705868993826264e-07,3.200371936767921e-07,3.718700105011439e-07,3.748957314609706e-07,3.8820401448425027e-07,3.935016524084234e-07
sh85053866,genetic psychology,2003,3.1304844483846794e-07,3.186667218976758e-07,3.194899488058456e-07,3.2217171057038636e-07,3.2459977811602077e-07,3.305310124748376e-07,3.3289801716728554e-07,3.2526579604680704e-07,3.138190659899327e-07,3.0442516653152373e-07,2.9368062910904514e-07,2.7550136186370913e-07,2.484857755743435e-07,2.2676810643856848e-07,2.0985039236666638e-07,1.9254281680494698e-07,1.745443042079631e-07,1.5604630649055213e-07,1.485051189827653e-07,1.3888267714687322e-07,1.303765964791711e-07,1.2709007352112607e-07,1.2113029419780208e-07,1.157206771314994e-07,1.1349488204407241e-07,1.079403557810245e-07,1.0640303720699637e-07,1.0223335310998887e-07,9.771900096491078e-08,9.683782450572997e-08,9.459048401742292e-08,8.970031171015183e-08,8.945720161807452e-08,8.764952692064517e-08,8.729972448511575e-08,8.556965423436472e-08,8.230527845475607e-08,7.998413822384231e-08,7.718683914496277e-08,7.922140735257266e-08,8.790772920386015e-08,9.11595299427577e-08,8.859867206581298e-08,8.844731259422971e-08,8.998583463068676e-08,8.911488429155593e-08,8.370532063416743e-08,7.273377938011676e-08,6.668654051189549e-08,6.601287260224464e-08
sh85056409,grandparent and child,2004,2.8097813450922438e-09,2.6864191940423335e-09,2.948810678277125e-09,2.8989863654468475e-09,2.963291963495714e-09,3.156741108095717e-09,3.8311162813593165e-09,4.01305144274008e-09,4.499442939759346e-09,4.776681168165511e-09,5.243787361176272e-09,5.540806446594335e-09,5.830780852192748e-09,5.4668707001802124e-09,5.814551426651183e-09,6.3604163781055035e-09,6.566048694835378e-09,7.55987425190325e-09,8.215738233083697e-09,9.442458074366516e-09,1.0036632246036252e-08,1.0971585803566862e-08,1.1032126310202482e-08,1.1512266289565032e-08,1.120813572458698e-08,1.1458992310091148e-08,1.1001438845232542e-08,1.1217698323811348e-08,1.1072540411335587e-08,1.0864998936258426e-08,1.09029603421026e-08,1.0819882901838153e-08,1.0501642794952248e-08,1.0227731187271003e-08,1.0037927667147902e-08,9.401501089043426e-09,9.149933387353482e-09,8.46343203159128e-09,8.087072008583496e-09,7.704256581903784e-09,7.170376499399905e-09,6.566333225171179e-09,6.331245574931715e-09,6.138770490449989e-09,5.8391087644612696e-09,5.307947145308641e-09,4.9672953612459445e-09,4.811278211484341e-09,4.662143946593255e-09,4.491380587758054e-09
sh85058615,hand,2000,0.0002808149879350366,0.000277786051812734,0.00027462863360566697,0.0002719668523364846,0.0002657231145738742,0.00026101546669310367,0.00025732823275232146,0.00025590488830331214,0.00025451210654209744,0.00025430212030075393,0.0002546210986492515,0.00025536347875662125,0.00025644712844062324,0.0002583446007092468,0.00026004917987023995,0.00026200242928995103,0.00026331864264120166,0.00026525612723045584,0.0002673777241637846,0.0002695721521983661,0.00027153818461272364,0.00027353491650261076,0.00027463642765078016,0.00027805721467630414,0.00028128548091211584,0.00028531374510837814,0.0002905103667956823,0.0002994564840921275,0.0003081461697006016,0.0003184356739004041,0.0003287373378820146,0.0003408348269771917,0.000352962947946473,0.000366037066734268,0.00037737039051199175,0.0003942494144676811,0.00041520032910921255,0.00043899524493719473,0.000467917831810189,0.0004931977290040348,0.0005170299765318171,0.0005540040882753794,0.0005820661790587057,0.0005985143178355738,0.0006237308101416831,0.0006351626038442557,0.000652658827938483,0.0006665212344323679,0.0006641446230793656,0.0006661596300276719
sh85060367,heredity,2000,2.5769246707989246e-06,2.5402464177815e-06,2.4709114053676298e-06,2.429037480302813e-06,2.3733675987975904e-06,2.286855324692178e-06,2.1672022256899063e-06,2.063643516371703e-06,1.9807634282755937e-06,1.9268865320970496e-06,1.863456046289783e-06,1.7998959849496732e-06,1.7610020927118413e-06,1.7429053415814785e-06,1.7137518431189252e-06,1.8659702058538524e-06,2.0869057385063713e-06,2.2049202661551403e-06,2.1688065808649067e-06,2.1269460211672686e-06,2.1008168469739094e-06,2.0960061861518316e-06,1.8872734973230228e-06,1.6265540353053402e-06,1.4855462122103606e-06,1.5169366365015106e-06,1.550496065424317e-06,1.582125394446287e-06,1.5796728057323223e-06,1.606634720210149e-06,1.6330939305705551e-06,1.6561246626221684e-06,1.6592927952112767e-06,1.6602393888832749e-06,1.6696665796365038e-06,1.6952269230834688e-06,1.7165854524190034e-06,1.708847716994386e-06,1.6644899893565601e-06,1.6574729316743758e-06,1.698762519033408e-06,1.6499894773724534e-06,1.615067254422219e-06,1.5971486020602275e-06,1.5730887669910302e-06,1.5975156419413548e-06,1.5885080172894816e-06,1.5321737056126633e-06,1.5546710754148207e-06,1.5609796836678e-06
sh85062074,horoscopes,2006,6.076227748869067e-07,5.980149121551091e-07,5.797264290043069e-07,5.715006408430717e-07,5.465258201528742e-07,5.405234760985446e-07,5.339303399176852e-07,5.20389396618506e-07,5.003917371972485e-07,4.946669068335178e-07,4.913662516587464e-07,4.918397607493146e-07,4.646559172397884e-07,4.628468431389484e-07,4.6456549618125097e-07,4.729557346876927e-07,4.998906515560143e-07,5.12553500125329e-07,5.174827265323361e-07,5.403993647131892e-07,5.37359457102831e-07,5.508517886544464e-07,5.52759016672324e-07,5.663437743601286e-07,5.616949766601629e-07,5.852345191485159e-07,6.005751116030879e-07,6.389748116785285e-07,6.522513335197639e-07,6.8997697816072e-07,7.128079527126051e-07,7.578264423104591e-07,7.670158056020948e-07,7.77497539633917e-07,7.589563366314222e-07,7.6096920758715e-07,7.520902151703486e-07,7.217746473657528e-07,6.867004182682656e-07,6.651831097747545e-07,6.346758622739856e-07,6.502229205595966e-07,6.584042617310924e-07,6.66161177357284e-07,6.593930071539304e-07,9.032984755728935e-07,9.042093663414602e-07,9.623049508390715e-07,1.010772711999841e-06,1.08055174382303e-06
sh85064166,savants,2001,4.851118914767083e-07,4.876503793438402e-07,4.785141789337422e-07,4.77607490724111e-07,4.6322241316739833e-07,4.5899227691024803e-07,4.3957728616816905e-07,4.244966644227434e-07,4.1269628020534915e-07,4.00872713583546e-07,3.8640502318566213e-07,3.8448722122774726e-07,3.7744750938551693e-07,3.812508851268524e-07,3.7975660824406723e-07,3.725853014541005e-07,3.946248777470558e-07,4.044955969627538e-07,4.1265723506025577e-07,4.1857578601613354e-07,4.276092169023883e-07,4.4511384488709767e-07,4.5699492163998287e-07,4.4885676922016916e-07,4.547068270938092e-07,4.574142742838627e-07,4.6758595028930807e-07,4.688573176558511e-07,4.681193872818028e-07,4.775203987035118e-07,5.031682507277464e-07,5.167504921168733e-07,5.335723312924597e-07,5.516989792171888e-07,5.773600592717016e-07,6.016869501499131e-07,6.246517990771733e-07,6.425218735494382e-07,6.483728689751976e-07,6.486882683628562e-07,6.53875341110868e-07,6.577277224454376e-07,6.558574691514379e-07,6.675205191231699e-07,6.582547325407235e-07,6.761389251675506e-07,7.021691563251022e-07,7.11937953319063e-07,7.193924168445721e-07,7.364643103855914e-07
sh85064189,ifa,2000,4.808805059881849e-07,4.860697740222132e-07,5.222292710840847e-07,5.384779333113069e-07,5.512815471932219e-07,5.722807770363167e-07,5.890516980562984e-07,6.258650823198962e-07,6.456684385589787e-07,6.640305219048666e-07,6.716082305350891e-07,6.771650485799808e-07,6.827236675330053e-07,6.941153867036564e-07,6.822716771181671e-07,7.312374616474144e-07,7.098674295087053e-07,7.119562007138123e-07,7.502110629124417e-07,7.630671847610815e-07,7.589212147280208e-07,7.781785368503722e-07,7.415898072501983e-07,7.575010788302536e-07,7.630673138983579e-07,7.454412863471578e-07,7.511755782287675e-07,7.816040731925544e-07,7.824356212114889e-07,7.946734778800052e-07,8.066466560893121e-07,8.199463667088259e-07,8.479300029256127e-07,8.911635972353489e-07,9.197848348067861e-07,9.673122689855026e-07,1.011680806751914e-06,1.069477983183163e-06,1.1699952725407427e-06,1.2645685440457488e-06,1.3117753392819846e-06,1.3040758202318764e-06,1.2013625795913803e-06,1.100081989185936e-06,9.81917595748737e-07,8.172503951955802e-07,6.647223364158023e-07,5.397555632354519e-07,4.3940231436861975e-07,4.4589060677578674e-07
sh85067157,intellect,2002,6.465778225406629e-06,6.2403987462544825e-06,6.066008760903058e-06,5.905301707049718e-06,5.598918114815831e-06,5.47562955319313e-06,5.278164870675077e-06,4.981365240694964e-06,4.884044891302618e-06,4.8020870848960206e-06,4.737806875354919e-06,4.710774395440662e-06,4.604547806614869e-06,4.640724939476705e-06,4.740804803941847e-06,4.8346729762260255e-06,4.8331596804317945e-06,4.962953610430423e-06,4.944028555932697e-06,5.08687065813624e-06,5.146510709926253e-06,5.150535682412015e-06,5.109287720722411e-06,5.227893985928449e-06,5.31743802198299e-06,5.507907090247985e-06,5.6205864570826276e-06,5.784558631312088e-06,5.9228655863684246e-06,6.158155501734166e-06,6.43429103106096e-06,6.607441601907066e-06,6.734557569670301e-06,7.013869556044885e-06,7.285309247940477e-06,7.638834657017896e-06,7.866130130494399e-06,7.92076726806312e-06,7.817272490642888e-06,7.777688612590047e-06,7.673553042414647e-06,7.643990167084868e-06,7.556907422716165e-06,7.4971394452104974e-06,7.589436273668293e-06,8.091853712311906e-06,8.372892587695266e-06,8.510038646411646e-06,8.610826037497994e-06,8.772782879720893e-06
sh85078661,lowenfeld mosaics,2005,4.3603421723964475e-09,4.4546078561968905e-09,4.21442715563732e-09,4.688833765698064e-09,4.190211977989871e-09,4.446409745355912e-09,4.4201474117782395e-09,3.772030692754986e-09,3.446595117441641e-09,3.4180745416596233e-09,2.6472455775091876e-09,2.4599690498902247e-09,2.1774976107938724e-09,1.7216543428994716e-09,1.5331400702549886e-09,1.4161077058007429e-09,1.2046633804583898e-09,1.0580831335102063e-09,1.0988980841358004e-09,1.1801862349495158e-09,1.3836175741838946e-09,1.7253037614644346e-09,1.598657679450063e-09,1.4694315793912465e-09,1.514711934253692e-09,1.708306278182446e-09,1.6551535023509194e-09,1.5104182532675395e-09,1.2819219886994748e-09,1.3724669015367588e-09,1.5237786037918572e-09,1.6527313114308597e-09,1.5638831430250404e-09,2.527355027640407e-09,2.7056487898350203e-09,2.523622250160435e-09,2.449168330940063e-09,2.313178596585752e-09,2.2012728282037676e-09,2.0434829344535235e-09,1.280415776381906e-09,1.0708890054484626e-09,1.0252636076433864e-09,9.64408699229345e-10,9.865625023269026e-10,7.858403768982011e-10,7.150265801075014e-10,4.1132122765667284e-10,3.762935331386164e-10,4.259600987904788e-10
sh85079604,magic,2004,1.180628245467212e-05,1.1835000622520406e-05,1.1746236782274324e-05,1.1641475123487907e-05,1.1459113133541594e-05,1.1436410776084362e-05,1.1381554671808773e-05,1.129357142845913e-05,1.1215747782980313e-05,1.1368647818101438e-05,1.1494329317128914e-05,1.1637402188551172e-05,1.1794438421271995e-05,1.210937725407939e-05,1.250606427173518e-05,1.2811328373945072e-05,1.3172806606137326e-05,1.3472462777901308e-05,1.3853567659639217e-05,1.4306990949178014e-05,1.4580700582201526e-05,1.4792430714815081e-05,1.5136806934137977e-05,1.5433909809542896e-05,1.578332656966057e-05,1.6136046680175028e-05,1.6431295295261248e-05,1.6922436874872648e-05,1.7512352956566038e-05,1.8174735164929698e-05,1.8770409168740856e-05,1.945880154236519e-05,2.0035029951159703e-05,2.061715769930654e-05,2.114904369279796e-05,2.16996241767951e-05,2.2381327700474288e-05,2.3354196059507646e-05,2.4610906248138344e-05,2.551363402907906e-05,2.6513546028904215e-05,2.8042932508381724e-05,2.9631118582958883e-05,3.060753091273016e-05,3.162872368096889e-05,3.2171384573643026e-05,3.3698915071670634e-05,3.4494282886241117e-05,3.475178556017616e-05,3.484186033358809e-05
sh85082269,maturation,2003,4.14904248785368e-06,4.253464580505906e-06,4.376529658067785e-06,4.446240021042936e-06,4.6042651287193925e-06,4.762973999885626e-06,4.892734286481213e-06,4.99363184017419e-06,5.060048765662327e-06,5.1156445504001365e-06,5.227093877140693e-06,5.283940799560553e-06,5.372764633180201e-06,5.469107580780108e-06,5.508358007232788e-06,5.511308299654366e-06,5.487097715053759e-06,5.4188955206428495e-06,5.368798560200743e-06,5.208524578186541e-06,5.054623764398637e-06,4.916968678378233e-06,4.813875431064783e-06,4.68036968861153e-06,4.581555367042067e-06,4.4539117933793875e-06,4.346918071263667e-06,4.2074593278709975e-06,4.1253028988985845e-06,4.022212254307241e-06,3.95111427073975e-06,3.857494970939203e-06,3.826629208070496e-06,3.825853371986131e-06,3.838742299066516e-06,3.851410981190699e-06,3.833950974940373e-06,3.7766088002745553e-06,3.788588514200275e-06,4.10049565631801e-06,4.249243235600132e-06,4.198442103603131e-06,4.13662709182323e-06,4.1244144872567115e-06,4.131651192734631e-06,4.057324005921566e-06,3.700279781644611e-06,3.485946471344416e-06,3.486203325459708e-06,3.4851039830601296e-06
sh85082693,meaning,2000,8.892934528573378e-05,8.841646601467912e-05,8.820335911239688e-05,8.785989899415357e-05,8.746207983867384e-05,8.71843603634455e-05,8.66529975979542e-05,8.609688281332523e-05,8.668733773855384e-05,8.763514532636516e-05,8.846590150656619e-05,8.959261664096048e-05,9.028584696454907e-05,9.118724738817495e-05,9.217746964606293e-05,9.276432710920543e-05,9.329593327904402e-05,9.380258865075261e-05,9.424349945843523e-05,9.551078004723417e-05,9.794634268249452e-05,9.935037333785374e-05,0.00010052469796850901,0.00010189488490746596,0.00010400401628041037,0.00010598239193057975,0.00010855776214273949,0.00010973530439521358,0.00011154094288800456,0.00011479870623595742,0.00011740903487960403,0.00011941537745034003,0.00012159976900845267,0.00012304094464400577,0.00012437534074895783,0.00012576275478137625,0.00012564096106729345,0.00012509166695269275,0.0001237218905055783,0.00012152348207604809,0.00012125628503454423,0.00012077806213992014,0.00012065432542169831,0.00012122505344741477,0.00012068606841101426,0.00012050133355692716,0.00012136183177528792,0.00012071986550409143,0.00012039252835768997,0.0001192436544478646
sh85085488,mind and body,2006,6.567285521057176e-07,6.478759213141007e-07,6.357030155080638e-07,6.267937009597174e-07,6.064508614451219e-07,6.041408424129125e-07,5.953315036351184e-07,5.90429764481656e-07,5.861496611731758e-07,5.881759608488454e-07,5.926637474128391e-07,5.985625414736884e-07,5.963537671822441e-07,6.045077589492527e-07,6.165868572878739e-07,6.256135907879316e-07,6.359074546266408e-07,6.485222273188469e-07,6.614548773352181e-07,6.799388688407643e-07,7.032896159584112e-07,7.161893198696128e-07,7.373310007096385e-07,7.709774854250793e-07,8.03625387836868e-07,8.42155527729986e-07,8.878947885815338e-07,9.290356149848792e-07,9.812067600893054e-07,1.0425765842592138e-06,1.0955501642911724e-06,1.1515873781880816e-06,1.1952676025690382e-06,1.2345559486970561e-06,1.2754698778940215e-06,1.3259183195750822e-06,1.3897447795990583e-06,1.4298601041636984e-06,1.4619849287721935e-06,1.4928867498340384e-06,1.5296650887376693e-06,1.575800025787868e-06,1.615471730786328e-06,1.6240558203088615e-06,1.6450388040487835e-06,1.6805927892298405e-06,1.7185359506804204e-06,1.7406907980212912e-06,1.7529942427076118e-06,1.748843628549164e-06
